timestamp,hour,day_of_week,is_weekend,hourly_seasonality,weekly_seasonality,trend,noise,demand
2025-01-14 05:00:00,5,1,0,-8,3,0.8809634089856415,-2.0922714699008305,14
2025-01-14 06:00:00,6,1,0,2,3,0.8837424733672996,2.968751803784559,29
2025-01-14 07:00:00,7,1,0,2,3,0.8865215377489578,-3.5349108693445968,22
2025-01-14 08:00:00,8,1,0,2,3,0.889300602130616,2.347051027252984,28
2025-01-14 09:00:00,9,1,0,2,3,0.8920796665122742,-0.5719531725154784,25
2025-01-14 10:00:00,10,1,0,12,3,0.8948587308939324,3.513741280401958,39
2025-01-14 11:00:00,11,1,0,12,3,0.8976377952755905,2.2526069661937793,38
2025-01-14 12:00:00,12,1,0,12,3,0.9004168596572487,5.461938472940405,41
2025-01-14 13:00:00,13,1,0,12,3,0.9031959240389069,2.1923240734159344,38
2025-01-14 14:00:00,14,1,0,8,3,0.905974988420565,-4.7161207669597225,27
2025-01-14 15:00:00,15,1,0,8,3,0.9087540528022232,-0.2008595186946025,32
2025-01-14 16:00:00,16,1,0,8,3,0.9115331171838814,-3.5160215777844477,28
2025-01-14 17:00:00,17,1,0,8,3,0.9143121815655396,-1.554839527098824,30
2025-01-14 18:00:00,18,1,0,3,3,0.9170912459471978,4.533685299830164,31
2025-01-14 19:00:00,19,1,0,3,3,0.9198703103288559,1.912601432693088,29
2025-01-14 20:00:00,20,1,0,3,3,0.9226493747105141,-2.0967912857362387,25
2025-01-14 21:00:00,21,1,0,3,3,0.9254284390921723,-3.041152099321197,24
2025-01-14 22:00:00,22,1,0,-2,3,0.9282075034738304,0.09834627862878237,22
2025-01-14 23:00:00,23,1,0,-2,3,0.9309865678554886,-3.6496804481433833,18
2025-01-15 00:00:00,0,2,0,-8,3,0.9337656322371468,-2.0134208321897433,14
2025-01-15 01:00:00,1,2,0,-8,3,0.936544696618805,0.9360284146537317,17
2025-01-15 02:00:00,2,2,0,-8,3,0.9393237610004632,3.4659361083200886,19
2025-01-15 03:00:00,3,2,0,-8,3,0.9421028253821213,1.8262844166733192,18
2025-01-15 04:00:00,4,2,0,-8,3,0.9448818897637795,-6.8738685257943,9
2025-01-15 05:00:00,5,2,0,-8,3,0.9476609541454377,0.9131001870907793,17
2025-01-15 06:00:00,6,2,0,2,3,0.9504400185270958,0.21610071969773376,26
2025-01-15 07:00:00,7,2,0,2,3,0.953219082908754,1.2416708561180791,27
2025-01-15 08:00:00,8,2,0,2,3,0.9559981472904122,4.848629044953622,31
2025-01-15 09:00:00,9,2,0,2,3,0.9587772116720704,-6.189714830414228,20
2025-01-15 10:00:00,10,2,0,12,3,0.9615562760537286,-1.7733102755733168,34
2025-01-15 11:00:00,11,2,0,12,3,0.9643353404353867,1.772718968380064,38
2025-01-15 12:00:00,12,2,0,12,3,0.9671144048170449,-4.7447831983618265,31
2025-01-15 13:00:00,13,2,0,12,3,0.9698934691987031,4.427847144160527,40
2025-01-15 14:00:00,14,2,0,8,3,0.9726725335803612,1.1050698381019752,33
2025-01-15 15:00:00,15,2,0,8,3,0.9754515979620194,2.539751957530212,35
2025-01-15 16:00:00,16,2,0,8,3,0.9782306623436776,-1.7128309845653837,30
2025-01-15 17:00:00,17,2,0,8,3,0.9810097267253358,2.4412910698986314,34
2025-01-15 18:00:00,18,2,0,3,3,0.983788791106994,3.2054146679671147,30
2025-01-15 19:00:00,19,2,0,3,3,0.9865678554886521,0.6986340604115051,28
2025-01-15 20:00:00,20,2,0,3,3,0.9893469198703103,0.7032026780960878,28
2025-01-15 21:00:00,21,2,0,3,3,0.9921259842519685,0.8110297178451776,28
2025-01-15 22:00:00,22,2,0,-2,3,0.9949050486336266,-2.590035794218145,19
2025-01-15 23:00:00,23,2,0,-2,3,0.9976841130152848,-0.4425860407210588,22
2025-01-16 00:00:00,0,3,0,-8,3,1.000463177396943,-0.4575675973570764,16
2025-01-16 01:00:00,1,3,0,-8,3,1.003242241778601,1.1501815930604853,17
2025-01-16 02:00:00,2,3,0,-8,3,1.0060213061602594,2.9994727407308837,19
2025-01-16 03:00:00,3,3,0,-8,3,1.0088003705419175,-3.175608245935228,13
2025-01-16 04:00:00,4,3,0,-8,3,1.0115794349235756,-0.3750270909587329,16
2025-01-16 05:00:00,5,3,0,-8,3,1.014358499305234,4.44436664297692,20
2025-01-16 06:00:00,6,3,0,2,3,1.017137563686892,-2.230764686437692,24
2025-01-16 07:00:00,7,3,0,2,3,1.0199166280685503,-2.466750051870961,24
2025-01-16 08:00:00,8,3,0,2,3,1.0226956924502084,0.6069185754935807,27
2025-01-16 09:00:00,9,3,0,2,3,1.0254747568318665,2.5331555714559606,29
2025-01-16 10:00:00,10,3,0,12,3,1.0282538212135248,0.034278166681977994,36
2025-01-16 11:00:00,11,3,0,12,3,1.031032885595183,3.9868817713109674,40
2025-01-16 12:00:00,12,3,0,12,3,1.0338119499768412,2.5703819476995804,39
2025-01-16 13:00:00,13,3,0,12,3,1.0365910143584993,2.5254602006701856,39
2025-01-16 14:00:00,14,3,0,8,3,1.0393700787401574,1.6623495039722798,34
2025-01-16 15:00:00,15,3,0,8,3,1.0421491431218157,6.982959301038255,39
2025-01-16 16:00:00,16,3,0,8,3,1.0449282075034738,-0.6154850665981326,31
2025-01-16 17:00:00,17,3,0,8,3,1.047707271885132,-6.010566876199542,26
2025-01-16 18:00:00,18,3,0,3,3,1.0504863362667902,4.812763084551423,32
2025-01-16 19:00:00,19,3,0,3,3,1.0532654006484483,-1.373098292870477,26
2025-01-16 20:00:00,20,3,0,3,3,1.0560444650301064,0.32364133302909914,27
2025-01-16 21:00:00,21,3,0,3,3,1.0588235294117647,3.9286520545815806,31
2025-01-16 22:00:00,22,3,0,-2,3,1.0616025937934228,-4.8067786231767755,17
2025-01-16 23:00:00,23,3,0,-2,3,1.0643816581750811,-3.7549416423184185,18
2025-01-17 00:00:00,0,4,0,-8,3,1.0671607225567392,-4.8038338113565615,11
2025-01-17 01:00:00,1,4,0,-8,3,1.0699397869383973,-2.3824088700762713,14
2025-01-17 02:00:00,2,4,0,-8,3,1.0727188513200556,1.3189098180509806,17
2025-01-17 03:00:00,3,4,0,-8,3,1.0754979157017137,1.5725635284383128,18
2025-01-17 04:00:00,4,4,0,-8,3,1.078276980083372,0.8288225379856613,17
2025-01-17 05:00:00,5,4,0,-8,3,1.0810560444650301,-4.238297651677099,12
2025-01-17 06:00:00,6,4,0,2,3,1.0838351088466882,-6.930310309897932,19
2025-01-17 07:00:00,7,4,0,2,3,1.0866141732283465,0.1630607561711468,26
2025-01-17 08:00:00,8,4,0,2,3,1.0893932376100046,-1.4153281009150072,25
2025-01-17 09:00:00,9,4,0,2,3,1.0921723019916627,1.3781573151498354,27
2025-01-17 10:00:00,10,4,0,12,3,1.094951366373321,2.1058608786638104,38
2025-01-17 11:00:00,11,4,0,12,3,1.0977304307549791,0.4147242961760458,37
2025-01-17 12:00:00,12,4,0,12,3,1.1005094951366372,2.2803992561275614,38
2025-01-17 13:00:00,13,4,0,12,3,1.1032885595182955,0.6876341223452053,37
2025-01-17 14:00:00,14,4,0,8,3,1.1060676238999536,1.5901941168044,34
2025-01-17 15:00:00,15,4,0,8,3,1.108846688281612,-2.1140197886096472,30
2025-01-17 16:00:00,16,4,0,8,3,1.11162575266327,-0.5388342414943756,32
2025-01-17 17:00:00,17,4,0,8,3,1.114404817044928,0.5903282899708717,33
2025-01-17 18:00:00,18,4,0,3,3,1.1171838814265864,2.4615854262522565,30
2025-01-17 19:00:00,19,4,0,3,3,1.1199629458082445,-1.1812235166737164,26
2025-01-17 20:00:00,20,4,0,3,3,1.1227420101899028,1.563501767196338,29
2025-01-17 21:00:00,21,4,0,3,3,1.125521074571561,-0.797516375746137,26
2025-01-17 22:00:00,22,4,0,-2,3,1.128300138953219,-0.35262650198439105,22
2025-01-17 23:00:00,23,4,0,-2,3,1.1310792033348773,2.488557126072219,25
2025-01-18 00:00:00,0,5,1,-8,-3,1.1338582677165354,-5.9791811131624675,4
2025-01-18 01:00:00,1,5,1,-8,-3,1.1366373320981935,-3.889416984224283,6
2025-01-18 02:00:00,2,5,1,-8,-3,1.1394163964798518,-4.446556192328462,6
2025-01-18 03:00:00,3,5,1,-8,-3,1.14219546086151,-7.000848359544914,3
2025-01-18 04:00:00,4,5,1,-8,-3,1.144974525243168,-2.03479332046553,8
2025-01-18 05:00:00,5,5,1,-8,-3,1.1477535896248263,2.248301699183221,12
2025-01-18 06:00:00,6,5,1,2,-3,1.1505326540064844,-0.8546521991477243,19
2025-01-18 07:00:00,7,5,1,2,-3,1.1533117183881427,0.5933702458255564,21
2025-01-18 08:00:00,8,5,1,2,-3,1.1560907827698008,3.267652490132378,23
2025-01-18 09:00:00,9,5,1,2,-3,1.158869847151459,3.9830583968030746,24
2025-01-18 10:00:00,10,5,1,12,-3,1.1616489115331172,-0.20741380417841865,30
2025-01-18 11:00:00,11,5,1,12,-3,1.1644279759147753,4.060757668708192,34
2025-01-18 12:00:00,12,5,1,12,-3,1.1672070402964336,0.2763799753023276,30
2025-01-18 13:00:00,13,5,1,12,-3,1.1699861046780917,-2.512194671482386,28
2025-01-18 14:00:00,14,5,1,8,-3,1.1727651690597498,-1.7832010565962055,24
2025-01-18 15:00:00,15,5,1,8,-3,1.1755442334414081,-4.441609537695049,22
2025-01-18 16:00:00,16,5,1,8,-3,1.1783232978230662,-2.664401561200957,24
2025-01-18 17:00:00,17,5,1,8,-3,1.1811023622047243,-1.0740500642232875,25
2025-01-18 18:00:00,18,5,1,3,-3,1.1838814265863826,2.4107550581358046,24
2025-01-18 19:00:00,19,5,1,3,-3,1.1866604909680407,5.162309493497951,26
2025-01-18 20:00:00,20,5,1,3,-3,1.1894395553496988,-4.14654454613112,17
2025-01-18 21:00:00,21,5,1,3,-3,1.1922186197313571,1.1784824047797569,22
2025-01-18 22:00:00,22,5,1,-2,-3,1.1949976841130152,-3.121631817472603,13
2025-01-18 23:00:00,23,5,1,-2,-3,1.1977767484946735,1.4240912653896058,18
2025-01-19 00:00:00,0,6,1,-8,-3,1.2005558128763316,-0.39325995206317976,10
2025-01-19 01:00:00,1,6,1,-8,-3,1.2033348772579897,-5.492717477542591,5
2025-01-19 02:00:00,2,6,1,-8,-3,1.206113941639648,2.784890974705453,13
2025-01-19 03:00:00,3,6,1,-8,-3,1.2088930060213061,-1.815002138426193,8
2025-01-19 04:00:00,4,6,1,-8,-3,1.2116720704029644,-1.6017007151206637,9
2025-01-19 05:00:00,5,6,1,-8,-3,1.2144511347846225,-3.20925723386907,7
2025-01-19 06:00:00,6,6,1,2,-3,1.2172301991662806,-1.9628498300626664,18
2025-01-19 07:00:00,7,6,1,2,-3,1.220009263547939,1.2836713220847518,22
2025-01-19 08:00:00,8,6,1,2,-3,1.222788327929597,-0.5677330228092166,20
2025-01-19 09:00:00,9,6,1,2,-3,1.225567392311255,0.9859860068474431,21
2025-01-19 10:00:00,10,6,1,12,-3,1.2283464566929134,1.085765561786531,31
2025-01-19 11:00:00,11,6,1,12,-3,1.2311255210745715,3.9619849665845006,34
2025-01-19 12:00:00,12,6,1,12,-3,1.2339045854562296,-1.028358452593138,29
2025-01-19 13:00:00,13,6,1,12,-3,1.236683649837888,-4.430573450537196,26
2025-01-19 14:00:00,14,6,1,8,-3,1.239462714219546,3.201667249715949,29
2025-01-19 15:00:00,15,6,1,8,-3,1.2422417786012043,-0.994464516291764,25
2025-01-19 16:00:00,16,6,1,8,-3,1.2450208429828624,3.343777333732131,30
2025-01-19 17:00:00,17,6,1,8,-3,1.2477999073645205,1.1501313395474113,27
2025-01-19 18:00:00,18,6,1,3,-3,1.2505789717461788,-0.39341259061003475,21
2025-01-19 19:00:00,19,6,1,3,-3,1.253358036127837,1.0463276821388854,22
2025-01-19 20:00:00,20,6,1,3,-3,1.2561371005094952,5.853037680378899,27
2025-01-19 21:00:00,21,6,1,3,-3,1.2589161648911533,6.23094158716126,27
2025-01-19 22:00:00,22,6,1,-2,-3,1.2616952292728114,0.2081434053983361,16
2025-01-19 23:00:00,23,6,1,-2,-3,1.2644742936544697,0.4805717799512259,17
2025-01-20 00:00:00,0,0,0,-8,3,1.2672533580361278,3.2287204723991567,19
2025-01-20 01:00:00,1,0,0,-8,3,1.270032422417786,-2.5369830983020414,14
2025-01-20 02:00:00,2,0,0,-8,3,1.2728114867994442,0.9992111178547654,17
2025-01-20 03:00:00,3,0,0,-8,3,1.2755905511811023,-0.0775885438615692,16
2025-01-20 04:00:00,4,0,0,-8,3,1.2783696155627604,0.9417246343726609,17
2025-01-20 05:00:00,5,0,0,-8,3,1.2811486799444187,-2.500106417848217,14
2025-01-20 06:00:00,6,0,0,2,3,1.2839277443260768,-4.768702479926906,22
2025-01-20 07:00:00,7,0,0,2,3,1.2867068087077351,-6.218950307973875,20
2025-01-20 08:00:00,8,0,0,2,3,1.2894858730893932,-3.3521523389688235,23
2025-01-20 09:00:00,9,0,0,2,3,1.2922649374710513,-1.376025854817999,25
2025-01-20 10:00:00,10,0,0,12,3,1.2950440018527096,-0.8795747599462855,35
2025-01-20 11:00:00,11,0,0,12,3,1.2978230662343677,5.811693487288551,42
2025-01-20 12:00:00,12,0,0,12,3,1.300602130616026,3.317980109721894,40
2025-01-20 13:00:00,13,0,0,12,3,1.3033811949976841,-2.886273349024882,33
2025-01-20 14:00:00,14,0,0,8,3,1.3061602593793422,1.0431253573528707,33
2025-01-20 15:00:00,15,0,0,8,3,1.3089393237610005,-1.2212347090509752,31
2025-01-20 16:00:00,16,0,0,8,3,1.3117183881426586,-0.8530915141202854,31
2025-01-20 17:00:00,17,0,0,8,3,1.3144974525243167,0.5559769482461461,33
2025-01-20 18:00:00,18,0,0,3,3,1.317276516905975,1.8575133509261799,29
2025-01-20 19:00:00,19,0,0,3,3,1.3200555812876331,-1.017775451652046,26
2025-01-20 20:00:00,20,0,0,3,3,1.3228346456692912,3.1915545982030755,31
2025-01-20 21:00:00,21,0,0,3,3,1.3256137100509495,-3.425814678427212,24
2025-01-20 22:00:00,22,0,0,-2,3,1.3283927744326076,0.019017187086805325,22
2025-01-20 23:00:00,23,0,0,-2,3,1.331171838814266,7.793021179787496,30
2025-01-21 00:00:00,0,1,0,-8,3,1.333950903195924,0.6692392278758253,17
2025-01-21 01:00:00,1,1,0,-8,3,1.3367299675775821,4.2996435198185186,21
2025-01-21 02:00:00,2,1,0,-8,3,1.3395090319592404,0.27456053451962453,17
2025-01-21 03:00:00,3,1,0,-8,3,1.3422880963408985,1.74233128598939,18
2025-01-21 04:00:00,4,1,0,-8,3,1.3450671607225568,-0.1703495831780746,16
2025-01-21 05:00:00,5,1,0,-8,3,1.347846225104215,-0.5112227434926133,16
2025-01-21 06:00:00,6,1,0,2,3,1.350625289485873,-2.338447190176259,24
2025-01-21 07:00:00,7,1,0,2,3,1.3534043538675313,1.2909040768726596,28
2025-01-21 08:00:00,8,1,0,2,3,1.3561834182491894,-2.554611567557304,24
2025-01-21 09:00:00,9,1,0,2,3,1.3589624826308475,1.9967557089402874,28
2025-01-21 10:00:00,10,1,0,12,3,1.3617415470125058,3.25586101333773,40
2025-01-21 11:00:00,11,1,0,12,3,1.364520611394164,1.0995942217116899,37
2025-01-21 12:00:00,12,1,0,12,3,1.367299675775822,-0.8587462006670756,36
2025-01-21 13:00:00,13,1,0,12,3,1.3700787401574803,1.3618967379260882,38
2025-01-21 14:00:00,14,1,0,8,3,1.3728578045391384,-0.9260191666392379,31
2025-01-21 15:00:00,15,1,0,8,3,1.3756368689207967,2.806641376395448,35
2025-01-21 16:00:00,16,1,0,8,3,1.3784159333024548,-5.494218252645371,27
2025-01-21 17:00:00,17,1,0,8,3,1.381194997684113,-1.0068221043559387,31
2025-01-21 18:00:00,18,1,0,3,3,1.3839740620657712,-5.972435985371993,21
2025-01-21 19:00:00,19,1,0,3,3,1.3867531264474293,-4.485182490681615,23
2025-01-21 20:00:00,20,1,0,3,3,1.3895321908290876,4.091586689441728,31
2025-01-21 21:00:00,21,1,0,3,3,1.3923112552107457,2.685554945915058,30
2025-01-21 22:00:00,22,1,0,-2,3,1.3950903195924038,-2.158440699854371,20
2025-01-21 23:00:00,23,1,0,-2,3,1.3978693839740621,-4.507510368122691,18
2025-01-22 00:00:00,0,2,0,-8,3,1.4006484483557202,-8.893586513524953,8
2025-01-22 01:00:00,1,2,0,-8,3,1.4034275127373783,-1.6304865237979036,15
2025-01-22 02:00:00,2,2,0,-8,3,1.4062065771190366,7.261245036742207,24
2025-01-22 03:00:00,3,2,0,-8,3,1.4089856415006947,1.3046528143909422,18
2025-01-22 04:00:00,4,2,0,-8,3,1.4117647058823528,-1.6787168581484684,15
2025-01-22 05:00:00,5,2,0,-8,3,1.4145437702640111,1.3952406285009187,18
2025-01-22 06:00:00,6,2,0,2,3,1.4173228346456692,-4.682875058983329,22
2025-01-22 07:00:00,7,2,0,2,3,1.4201018990273275,-0.8919700880929062,26
2025-01-22 08:00:00,8,2,0,2,3,1.4228809634089856,0.29843241904721546,27
2025-01-22 09:00:00,9,2,0,2,3,1.4256600277906437,-0.2583019554631455,26
2025-01-22 10:00:00,10,2,0,12,3,1.428439092172302,2.3724183650702417,39
2025-01-22 11:00:00,11,2,0,12,3,1.4312181565539601,1.033935678708157,37
2025-01-22 12:00:00,12,2,0,12,3,1.4339972209356184,2.004978054323991,38
2025-01-22 13:00:00,13,2,0,12,3,1.4367762853172765,-2.0651168466922782,34
2025-01-22 14:00:00,14,2,0,8,3,1.4395553496989346,2.6934462252316442,35
2025-01-22 15:00:00,15,2,0,8,3,1.442334414080593,4.8868108428719745,37
2025-01-22 16:00:00,16,2,0,8,3,1.445113478462251,-2.9104485589542377,30
2025-01-22 17:00:00,17,2,0,8,3,1.4478925428439091,-2.663086967143679,30
2025-01-22 18:00:00,18,2,0,3,3,1.4506716072255674,4.007353008960699,31
2025-01-22 19:00:00,19,2,0,3,3,1.4534506716072255,-0.5740319600851809,27
2025-01-22 20:00:00,20,2,0,3,3,1.4562297359888836,4.211464176199671,32
2025-01-22 21:00:00,21,2,0,3,3,1.459008800370542,-1.3276071356765518,26
2025-01-22 22:00:00,22,2,0,-2,3,1.4617878647522,4.365136728812134,27
2025-01-22 23:00:00,23,2,0,-2,3,1.4645669291338583,0.39445745041635655,23
2025-01-23 00:00:00,0,3,0,-8,3,1.4673459935155164,0.7746864699680855,17
2025-01-23 01:00:00,1,3,0,-8,3,1.4701250578971745,4.694154065009713,21
2025-01-23 02:00:00,2,3,0,-8,3,1.4729041222788328,-1.0853114323325137,15
2025-01-23 03:00:00,3,3,0,-8,3,1.475683186660491,-2.823366287774875,14
2025-01-23 04:00:00,4,3,0,-8,3,1.4784622510421492,-1.345692624085063,15
2025-01-23 05:00:00,5,3,0,-8,3,1.4812413154238073,1.357001851929416,18
2025-01-23 06:00:00,6,3,0,2,3,1.4840203798054654,-4.6972772165415435,22
2025-01-23 07:00:00,7,3,0,2,3,1.4867994441871237,1.9124127079533646,28
2025-01-23 08:00:00,8,3,0,2,3,1.4895785085687818,-1.6163139528532295,25
2025-01-23 09:00:00,9,3,0,2,3,1.49235757295044,3.4434379822006904,30
2025-01-23 10:00:00,10,3,0,12,3,1.4951366373320982,-7.182780914701414,29
2025-01-23 11:00:00,11,3,0,12,3,1.4979157017137563,-2.359697325312506,34
2025-01-23 12:00:00,12,3,0,12,3,1.5006947660954144,-5.059404453702306,31
2025-01-23 13:00:00,13,3,0,12,3,1.5034738304770727,-2.478688399091858,34
2025-01-23 14:00:00,14,3,0,8,3,1.5062528948587308,0.7429977033268294,33
2025-01-23 15:00:00,15,3,0,8,3,1.5090319592403891,-0.5376798763492647,32
2025-01-23 16:00:00,16,3,0,8,3,1.5118110236220472,-0.7601327068440449,32
2025-01-23 17:00:00,17,3,0,8,3,1.5145900880037053,-0.4775546141401824,32
2025-01-23 18:00:00,18,3,0,3,3,1.5173691523853636,0.6101647218598303,28
2025-01-23 19:00:00,19,3,0,3,3,1.5201482167670217,-3.025608125829323,24
2025-01-23 20:00:00,20,3,0,3,3,1.52292728114868,2.1205489226971523,30
2025-01-23 21:00:00,21,3,0,3,3,1.5257063455303381,1.9879979111564516,30
2025-01-23 22:00:00,22,3,0,-2,3,1.5284854099119962,1.155113812968303,24
2025-01-23 23:00:00,23,3,0,-2,3,1.5312644742936545,1.6696003282537895,24
2025-01-24 00:00:00,0,4,0,-8,3,1.5340435386753126,0.8892540024259785,17
2025-01-24 01:00:00,1,4,0,-8,3,1.5368226030569707,6.105219908193202,23
2025-01-24 02:00:00,2,4,0,-8,3,1.539601667438629,-0.2612825131575297,16
2025-01-24 03:00:00,3,4,0,-8,3,1.5423807318202871,-0.9212496550037302,16
2025-01-24 04:00:00,4,4,0,-8,3,1.5451597962019452,-2.2605827410721338,14
2025-01-24 05:00:00,5,4,0,-8,3,1.5479388605836035,-3.0967880117335103,13
2025-01-24 06:00:00,6,4,0,2,3,1.5507179249652616,-3.733415362803226,23
2025-01-24 07:00:00,7,4,0,2,3,1.55349698934692,-2.6663919396927556,24
2025-01-24 08:00:00,8,4,0,2,3,1.556276053728578,-0.21204114495621396,26
2025-01-24 09:00:00,9,4,0,2,3,1.5590551181102361,1.0028853854931434,28
2025-01-24 10:00:00,10,4,0,12,3,1.5618341824918944,0.15342617565648536,37
2025-01-24 11:00:00,11,4,0,12,3,1.5646132468735525,-2.296605832289139,34
2025-01-24 12:00:00,12,4,0,12,3,1.5673923112552108,2.7005536920598896,39
2025-01-24 13:00:00,13,4,0,12,3,1.570171375636869,2.2182380169028426,39
2025-01-24 14:00:00,14,4,0,8,3,1.572950440018527,-0.478944922266051,32
2025-01-24 15:00:00,15,4,0,8,3,1.5757295044001853,-1.9587484339941361,31
2025-01-24 16:00:00,16,4,0,8,3,1.5785085687818434,1.6452837624893986,34
2025-01-24 17:00:00,17,4,0,8,3,1.5812876331635015,0.5639207624583134,33
2025-01-24 18:00:00,18,4,0,3,3,1.5840666975451598,-4.344381778245143,23
2025-01-24 19:00:00,19,4,0,3,3,1.586845761926818,-0.2039407679532147,27
2025-01-24 20:00:00,20,4,0,3,3,1.589624826308476,0.786107436223143,28
2025-01-24 21:00:00,21,4,0,3,3,1.5924038906901343,-2.6990843594632614,25
2025-01-24 22:00:00,22,4,0,-2,3,1.5951829550717924,0.569530178512329,23
2025-01-24 23:00:00,23,4,0,-2,3,1.5979620194534507,-4.364467455773367,18
2025-01-25 00:00:00,0,5,1,-8,-3,1.6007410838351088,4.008558300036513,15
2025-01-25 01:00:00,1,5,1,-8,-3,1.603520148216767,3.7438499551782956,14
2025-01-25 02:00:00,2,5,1,-8,-3,1.6062992125984252,-0.7575520029088942,10
2025-01-25 03:00:00,3,5,1,-8,-3,1.6090782769800833,1.0903630135172195,12
2025-01-25 04:00:00,4,5,1,-8,-3,1.6118573413617416,-7.229765897399625,3
2025-01-25 05:00:00,5,5,1,-8,-3,1.6146364057433997,-3.4690429807959986,7
2025-01-25 06:00:00,6,5,1,2,-3,1.6174154701250578,-0.8813367604563894,20
2025-01-25 07:00:00,7,5,1,2,-3,1.6201945345067161,-3.2163990642805773,17
2025-01-25 08:00:00,8,5,1,2,-3,1.6229735988883742,2.1431894478919764,23
2025-01-25 09:00:00,9,5,1,2,-3,1.6257526632700323,5.991889592243982,27
2025-01-25 10:00:00,10,5,1,12,-3,1.6285317276516906,-3.529844158287906,27
2025-01-25 11:00:00,11,5,1,12,-3,1.6313107920333487,-2.5123902122555783,28
2025-01-25 12:00:00,12,5,1,12,-3,1.6340898564150068,0.706345104929791,31
2025-01-25 13:00:00,13,5,1,12,-3,1.6368689207966651,4.833348445498863,35
2025-01-25 14:00:00,14,5,1,8,-3,1.6396479851783232,-3.6671229376197094,23
2025-01-25 15:00:00,15,5,1,8,-3,1.6424270495599815,0.7471083669208259,27
2025-01-25 16:00:00,16,5,1,8,-3,1.6452061139416396,5.463896552439326,32
2025-01-25 17:00:00,17,5,1,8,-3,1.6479851783232977,-4.955277444537802,22
2025-01-25 18:00:00,18,5,1,3,-3,1.650764242704956,-3.843207620537496,18
2025-01-25 19:00:00,19,5,1,3,-3,1.6535433070866141,-1.2708198193825146,20
2025-01-25 20:00:00,20,5,1,3,-3,1.6563223714682724,-1.561765238566233,20
2025-01-25 21:00:00,21,5,1,3,-3,1.6591014358499305,2.4378038632609336,24
2025-01-25 22:00:00,22,5,1,-2,-3,1.6618805002315886,0.7249791594625141,17
2025-01-25 23:00:00,23,5,1,-2,-3,1.664659564613247,-5.324886178926385,11
2025-01-26 00:00:00,0,6,1,-8,-3,1.667438628994905,1.5462312087024326,12
2025-01-26 01:00:00,1,6,1,-8,-3,1.6702176933765631,-1.7326166620669516,9
2025-01-26 02:00:00,2,6,1,-8,-3,1.6729967577582214,3.8233416508237172,14
2025-01-26 03:00:00,3,6,1,-8,-3,1.6757758221398795,-1.882762609310759,9
2025-01-26 04:00:00,4,6,1,-8,-3,1.6785548865215376,-1.909845849306707,9
2025-01-26 05:00:00,5,6,1,-8,-3,1.681333950903196,1.6233948324135943,12
2025-01-26 06:00:00,6,6,1,2,-3,1.684113015284854,2.2887794470108096,23
2025-01-26 07:00:00,7,6,1,2,-3,1.6868920796665123,1.3442980918086107,22
2025-01-26 08:00:00,8,6,1,2,-3,1.6896711440481704,-5.056791952154425,16
2025-01-26 09:00:00,9,6,1,2,-3,1.6924502084298285,1.6141033197847532,22
2025-01-26 10:00:00,10,6,1,12,-3,1.6952292728114868,-3.1029241550231967,28
2025-01-26 11:00:00,11,6,1,12,-3,1.698008337193145,0.7058283347647905,31
2025-01-26 12:00:00,12,6,1,12,-3,1.7007874015748032,-4.27120330619718,26
2025-01-26 13:00:00,13,6,1,12,-3,1.7035664659564613,1.338966442629191,32
2025-01-26 14:00:00,14,6,1,8,-3,1.7063455303381194,-2.4197967129221176,24
2025-01-26 15:00:00,15,6,1,8,-3,1.7091245947197777,-3.847903950781565,23
2025-01-26 16:00:00,16,6,1,8,-3,1.7119036591014358,2.1414604094471983,29
2025-01-26 17:00:00,17,6,1,8,-3,1.714682723483094,0.7249335650302539,27
2025-01-26 18:00:00,18,6,1,3,-3,1.7174617878647522,-1.8419304041786915,20
2025-01-26 19:00:00,19,6,1,3,-3,1.7202408522464103,4.353536547063193,26
2025-01-26 20:00:00,20,6,1,3,-3,1.7230199166280684,-1.3219572647092273,20
2025-01-26 21:00:00,21,6,1,3,-3,1.7257989810097267,0.09632302191280398,22
2025-01-26 22:00:00,22,6,1,-2,-3,1.7285780453913848,0.8067403430358028,18
2025-01-26 23:00:00,23,6,1,-2,-3,1.7313571097730431,-1.858997802385841,15
2025-01-27 00:00:00,0,0,0,-8,3,1.7341361741547012,1.4134088801997882,18
2025-01-27 01:00:00,1,0,0,-8,3,1.7369152385363593,-1.6003570414941732,15
2025-01-27 02:00:00,2,0,0,-8,3,1.7396943029180176,-1.2349149666486277,16
2025-01-27 03:00:00,3,0,0,-8,3,1.7424733672996757,4.087927919410023,21
2025-01-27 04:00:00,4,0,0,-8,3,1.745252431681334,-3.1217581575372995,14
2025-01-27 05:00:00,5,0,0,-8,3,1.7480314960629921,-7.238340992788471,10
2025-01-27 06:00:00,6,0,0,2,3,1.7508105604446502,4.8328109850356835,32
2025-01-27 07:00:00,7,0,0,2,3,1.7535896248263085,7.647983857821009,34
2025-01-27 08:00:00,8,0,0,2,3,1.7563686892079666,-1.2158077963479954,26
2025-01-27 09:00:00,9,0,0,2,3,1.7591477535896247,-5.810514121860556,21
2025-01-27 10:00:00,10,0,0,12,3,1.761926817971283,-0.9314519285878313,36
2025-01-27 11:00:00,11,0,0,12,3,1.7647058823529411,-0.8586688495220076,36
2025-01-27 12:00:00,12,0,0,12,3,1.7674849467345992,-0.5697715230667711,36
